idx,Unnamed: 0,id,CODE_CULTU,path,meanCLD,sequencelength,classid,classname,region
98788,98788,6118893,PTR,csv/frh04/6118893.csv,689.4257425742575,101,8,temporary meadows,belle-ile
98789,98789,6118894,PTR,csv/frh04/6118894.csv,691.0862427007578,101,8,temporary meadows,belle-ile
98790,98790,6118895,MIE,csv/frh04/6118895.csv,688.7309090415603,101,3,corn,belle-ile
98791,98791,6118896,PTR,csv/frh04/6118896.csv,689.4257425742575,101,8,temporary meadows,belle-ile
98794,98794,6118899,ORP,csv/frh04/6118899.csv,677.0544656804861,101,0,barley,belle-ile
98795,98795,6118900,MIE,csv/frh04/6118900.csv,670.1694111258142,101,3,corn,belle-ile
98799,98799,6118904,PTR,csv/frh04/6118904.csv,687.2963242722044,101,8,temporary meadows,belle-ile
98800,98800,6118905,ORP,csv/frh04/6118905.csv,692.8245293203038,101,0,barley,belle-ile
98801,98801,6118906,PTR,csv/frh04/6118906.csv,678.5129172388368,101,8,temporary meadows,belle-ile
98803,98803,6118908,PTR,csv/frh04/6118908.csv,688.158625629158,101,8,temporary meadows,belle-ile
98804,98804,6118909,ORH,csv/frh04/6118909.csv,648.5037133069168,101,0,barley,belle-ile
98805,98805,6118910,PTR,csv/frh04/6118910.csv,648.8712871287129,101,8,temporary meadows,belle-ile
98806,98806,6118911,BTH,csv/frh04/6118911.csv,697.7744912201144,101,1,wheat,belle-ile
98807,98807,6118912,PPH,csv/frh04/6118912.csv,692.3318031992952,101,7,permanent meadows,belle-ile
98808,98808,6118913,PTR,csv/frh04/6118913.csv,691.5068912852232,101,8,temporary meadows,belle-ile
98810,98810,6118915,PTR,csv/frh04/6118915.csv,689.4257425742575,101,8,temporary meadows,belle-ile
98811,98811,6118916,PTR,csv/frh04/6118916.csv,689.4257425742575,101,8,temporary meadows,belle-ile
98812,98812,6118917,ORP,csv/frh04/6118917.csv,635.2796363701615,101,0,barley,belle-ile
98813,98813,6118918,PTR,csv/frh04/6118918.csv,643.8363215164662,101,8,temporary meadows,belle-ile
98880,98880,6118991,PTR,csv/frh04/6118991.csv,648.4647054964709,101,8,temporary meadows,belle-ile
98881,98881,6118992,PTR,csv/frh04/6118992.csv,647.3558749435989,101,8,temporary meadows,belle-ile
98882,98882,6118993,MIE,csv/frh04/6118993.csv,621.9501950195021,101,3,corn,belle-ile
98884,98884,6118995,PTR,csv/frh04/6118995.csv,631.0941179650267,101,8,temporary meadows,belle-ile
98885,98885,6118996,MIE,csv/frh04/6118996.csv,644.6060641725392,101,3,corn,belle-ile
98886,98886,6118997,PTR,csv/frh04/6118997.csv,622.1443335179899,101,8,temporary meadows,belle-ile
98887,98887,6118998,ORP,csv/frh04/6118998.csv,654.8277605991622,101,0,barley,belle-ile
98888,98888,6118999,PTR,csv/frh04/6118999.csv,647.0863277706891,101,8,temporary meadows,belle-ile
98889,98889,6119000,PTR,csv/frh04/6119000.csv,642.8781121738236,101,8,temporary meadows,belle-ile
98893,98893,6119004,MIE,csv/frh04/6119004.csv,650.907091808686,101,3,corn,belle-ile
98894,98894,6119005,MIE,csv/frh04/6119005.csv,660.7934189900723,101,3,corn,belle-ile
98895,98895,6119006,PRL,csv/frh04/6119006.csv,709.7029702970298,101,7,permanent meadows,belle-ile
109380,109380,6129971,VRG,csv/frh04/6129971.csv,679.2871287128712,101,5,orchards,belle-ile
109381,109381,6129972,PTR,csv/frh04/6129972.csv,679.2871287128712,101,8,temporary meadows,belle-ile
109398,109398,6129966,PTR,csv/frh04/6129966.csv,689.3933508366812,101,8,temporary meadows,belle-ile
111167,111167,6131790,PRL,csv/frh04/6131790.csv,637.6718782884428,101,7,permanent meadows,belle-ile
111168,111168,6131791,PTR,csv/frh04/6131791.csv,648.1295887164474,101,8,temporary meadows,belle-ile
111169,111169,6131792,PRL,csv/frh04/6131792.csv,651.5043002807744,101,7,permanent meadows,belle-ile
111171,111171,6131794,PRL,csv/frh04/6131794.csv,638.8868872556648,101,7,permanent meadows,belle-ile
111172,111172,6131795,PRL,csv/frh04/6131795.csv,625.1700868528162,101,7,permanent meadows,belle-ile
111173,111173,6131796,PTR,csv/frh04/6131796.csv,657.1909301825468,101,8,temporary meadows,belle-ile
111174,111174,6131797,PTR,csv/frh04/6131797.csv,628.6614356337437,101,8,temporary meadows,belle-ile
111175,111175,6131798,PTR,csv/frh04/6131798.csv,648.3136256865096,101,8,temporary meadows,belle-ile
111177,111177,6131800,PRL,csv/frh04/6131800.csv,651.6255136530857,101,7,permanent meadows,belle-ile
111178,111178,6131801,PRL,csv/frh04/6131801.csv,628.8199249914281,101,7,permanent meadows,belle-ile
111180,111180,6131803,PRL,csv/frh04/6131803.csv,659.009900990099,101,7,permanent meadows,belle-ile
111181,111181,6131804,PRL,csv/frh04/6131804.csv,667.4263999213102,101,7,permanent meadows,belle-ile
111182,111182,6131805,PTR,csv/frh04/6131805.csv,666.4399154177044,101,8,temporary meadows,belle-ile
111183,111183,6131806,PRL,csv/frh04/6131806.csv,648.2174050398929,101,7,permanent meadows,belle-ile
111184,111184,6131807,PRL,csv/frh04/6131807.csv,679.2871287128712,101,7,permanent meadows,belle-ile
111185,111185,6131808,PRL,csv/frh04/6131808.csv,675.3214054148777,101,7,permanent meadows,belle-ile
111186,111186,6131809,PRL,csv/frh04/6131809.csv,648.3752192362092,101,7,permanent meadows,belle-ile
111187,111187,6131810,PRL,csv/frh04/6131810.csv,650.2141498918103,101,7,permanent meadows,belle-ile
111188,111188,6131811,PRL,csv/frh04/6131811.csv,652.8097400799318,101,7,permanent meadows,belle-ile
111189,111189,6131812,PTR,csv/frh04/6131812.csv,654.4569007825568,101,8,temporary meadows,belle-ile
111190,111190,6131813,PTR,csv/frh04/6131813.csv,628.5940594059406,101,8,temporary meadows,belle-ile
111191,111191,6131814,PRL,csv/frh04/6131814.csv,628.5940594059406,101,7,permanent meadows,belle-ile
111257,111257,6131879,PRL,csv/frh04/6131879.csv,662.6262876075493,101,7,permanent meadows,belle-ile
111258,111258,6131880,PTR,csv/frh04/6131880.csv,621.8667250150429,101,8,temporary meadows,belle-ile
111259,111259,6131881,PRL,csv/frh04/6131881.csv,638.4516695571996,101,7,permanent meadows,belle-ile
111260,111260,6131882,PRL,csv/frh04/6131882.csv,679.2871287128712,101,7,permanent meadows,belle-ile
111261,111261,6131883,PTR,csv/frh04/6131883.csv,665.7069037515996,101,8,temporary meadows,belle-ile
111262,111262,6131884,PRL,csv/frh04/6131884.csv,667.3907626349528,101,7,permanent meadows,belle-ile
111263,111263,6131885,PRL,csv/frh04/6131885.csv,650.796340393533,101,7,permanent meadows,belle-ile
111264,111264,6131886,PTR,csv/frh04/6131886.csv,665.4348831495988,101,8,temporary meadows,belle-ile
111265,111265,6131887,PTR,csv/frh04/6131887.csv,667.065137716372,101,8,temporary meadows,belle-ile
112061,112061,6133040,PTR,csv/frh04/6133040.csv,699.9265456050764,101,8,temporary meadows,belle-ile
112345,112345,6133041,PTR,csv/frh04/6133041.csv,699.5643564356436,101,8,temporary meadows,belle-ile
112372,112372,6133028,PRL,csv/frh04/6133028.csv,659.9785214219363,101,7,permanent meadows,belle-ile
112373,112373,6133029,PRL,csv/frh04/6133029.csv,665.6,100,7,permanent meadows,belle-ile
112374,112374,6133030,PRL,csv/frh04/6133030.csv,643.6279210010554,99,7,permanent meadows,belle-ile
112375,112375,6133031,PRL,csv/frh04/6133031.csv,681.9921640272303,99,7,permanent meadows,belle-ile
112376,112376,6133032,PRL,csv/frh04/6133032.csv,730.8693628808862,95,7,permanent meadows,belle-ile
112378,112378,6133034,PRL,csv/frh04/6133034.csv,738.6630910878697,90,7,permanent meadows,belle-ile
112379,112379,6133035,PRL,csv/frh04/6133035.csv,709.111729777629,101,7,permanent meadows,belle-ile
112380,112380,6133036,PTR,csv/frh04/6133036.csv,708.0176342938373,101,8,temporary meadows,belle-ile
112381,112381,6133037,PRL,csv/frh04/6133037.csv,722.1616364800958,90,7,permanent meadows,belle-ile
112382,112382,6133038,PTR,csv/frh04/6133038.csv,690.550247181581,101,8,temporary meadows,belle-ile
112383,112383,6133039,PTR,csv/frh04/6133039.csv,692.6648885873599,101,8,temporary meadows,belle-ile
112384,112384,6133042,PRL,csv/frh04/6133042.csv,699.5643564356436,101,7,permanent meadows,belle-ile
112385,112385,6133043,PRL,csv/frh04/6133043.csv,695.5560894446643,101,7,permanent meadows,belle-ile
112386,112386,6133044,PTR,csv/frh04/6133044.csv,646.7829411253867,101,8,temporary meadows,belle-ile
112387,112387,6133045,PRL,csv/frh04/6133045.csv,631.9729196902044,101,7,permanent meadows,belle-ile
112388,112388,6133046,PRL,csv/frh04/6133046.csv,653.1239579885041,101,7,permanent meadows,belle-ile
112389,112389,6133047,PTR,csv/frh04/6133047.csv,638.7326732673267,101,8,temporary meadows,belle-ile
112390,112390,6133048,PTR,csv/frh04/6133048.csv,682.6666666666665,96,8,temporary meadows,belle-ile
112391,112391,6133049,PRL,csv/frh04/6133049.csv,691.8784465492332,93,7,permanent meadows,belle-ile
112463,112463,6133121,PTR,csv/frh04/6133121.csv,672.3163556671915,97,8,temporary meadows,belle-ile
112464,112464,6133122,PRL,csv/frh04/6133122.csv,678.2460874312014,101,7,permanent meadows,belle-ile
112465,112465,6133123,PTR,csv/frh04/6133123.csv,701.7335184868141,81,8,temporary meadows,belle-ile
112466,112466,6133124,PTR,csv/frh04/6133124.csv,660.9661065691631,101,8,temporary meadows,belle-ile
112467,112467,6133125,MIE,csv/frh04/6133125.csv,654.1055490854361,101,3,corn,belle-ile
112468,112468,6133126,PTR,csv/frh04/6133126.csv,662.3687127796325,101,8,temporary meadows,belle-ile
112469,112469,6133127,PTR,csv/frh04/6133127.csv,635.8274564298536,101,8,temporary meadows,belle-ile
112470,112470,6133128,PTR,csv/frh04/6133128.csv,638.7326732673267,101,8,temporary meadows,belle-ile
112471,112471,6133129,PTR,csv/frh04/6133129.csv,659.0170838550381,101,8,temporary meadows,belle-ile
112472,112472,6133130,PTR,csv/frh04/6133130.csv,731.2129272395157,101,8,temporary meadows,belle-ile
112473,112473,6133131,PTR,csv/frh04/6133131.csv,680.9221436995185,101,8,temporary meadows,belle-ile
112474,112474,6133132,PTR,csv/frh04/6133132.csv,680.5731613751782,101,8,temporary meadows,belle-ile
112475,112475,6133133,MIE,csv/frh04/6133133.csv,670.3477057383159,101,3,corn,belle-ile
112476,112476,6133134,MIE,csv/frh04/6133134.csv,671.775971780507,101,3,corn,belle-ile
112799,112799,6133461,PTR,csv/frh04/6133461.csv,685.714577585224,98,8,temporary meadows,belle-ile
112801,112801,6133463,PTR,csv/frh04/6133463.csv,673.1070929637651,97,8,temporary meadows,belle-ile
112803,112803,6133465,PRL,csv/frh04/6133465.csv,699.8635600712721,90,7,permanent meadows,belle-ile
112804,112804,6133466,PRL,csv/frh04/6133466.csv,706.9988327497083,84,7,permanent meadows,belle-ile
113656,113656,6134335,RGA,csv/frh04/6134335.csv,673.7901812123391,101,8,temporary meadows,belle-ile
113657,113657,6134336,PPH,csv/frh04/6134336.csv,679.359644502671,101,7,permanent meadows,belle-ile
113818,113818,6134498,RGA,csv/frh04/6134498.csv,689.4257425742575,101,8,temporary meadows,belle-ile
113835,113835,6134515,RGA,csv/frh04/6134515.csv,684.6310019166411,101,8,temporary meadows,belle-ile
113906,113906,6134587,RGA,csv/frh04/6134587.csv,675.6731840143841,101,8,temporary meadows,belle-ile
113907,113907,6134588,RGA,csv/frh04/6134588.csv,679.2871287128712,101,8,temporary meadows,belle-ile
113908,113908,6134589,ORP,csv/frh04/6134589.csv,665.796322489392,101,0,barley,belle-ile
113910,113910,6134591,RGA,csv/frh04/6134591.csv,675.7626201354473,101,8,temporary meadows,belle-ile
113911,113911,6134592,RGA,csv/frh04/6134592.csv,700.3380355197639,101,8,temporary meadows,belle-ile
113914,113914,6134594,PPH,csv/frh04/6134594.csv,696.903670477545,101,7,permanent meadows,belle-ile
113916,113916,6134596,RGA,csv/frh04/6134596.csv,677.3406080979818,101,8,temporary meadows,belle-ile
113917,113917,6134597,RGA,csv/frh04/6134597.csv,679.2871287128712,101,8,temporary meadows,belle-ile
113918,113918,6134598,MIE,csv/frh04/6134598.csv,679.2871287128712,101,3,corn,belle-ile
113919,113919,6134599,RGA,csv/frh04/6134599.csv,679.2871287128712,101,8,temporary meadows,belle-ile
113921,113921,6134601,RGA,csv/frh04/6134601.csv,692.1088859814461,101,8,temporary meadows,belle-ile
114000,114000,6134678,RGA,csv/frh04/6134678.csv,692.2152967493587,101,8,temporary meadows,belle-ile
116898,116898,6137626,PTR,csv/frh04/6137626.csv,646.044173648134,101,8,temporary meadows,belle-ile
116899,116899,6137627,PTR,csv/frh04/6137627.csv,643.0226850853235,101,8,temporary meadows,belle-ile
116900,116900,6137628,PTR,csv/frh04/6137628.csv,644.5587724649241,101,8,temporary meadows,belle-ile
116901,116901,6137629,PTR,csv/frh04/6137629.csv,650.9314142786573,101,8,temporary meadows,belle-ile
116903,116903,6137631,PTR,csv/frh04/6137631.csv,655.4963850492221,101,8,temporary meadows,belle-ile
116904,116904,6137632,PPH,csv/frh04/6137632.csv,653.6942058218233,101,7,permanent meadows,belle-ile
116905,116905,6137633,ORP,csv/frh04/6137633.csv,660.1333441246032,101,0,barley,belle-ile
116906,116906,6137634,ORP,csv/frh04/6137634.csv,672.5223383346113,101,0,barley,belle-ile
116907,116907,6137635,PTR,csv/frh04/6137635.csv,668.4142823095037,101,8,temporary meadows,belle-ile
116912,116912,6137640,PTR,csv/frh04/6137640.csv,656.2878964401294,101,8,temporary meadows,belle-ile
116913,116913,6137641,PTR,csv/frh04/6137641.csv,659.009900990099,101,8,temporary meadows,belle-ile
116914,116914,6137642,PPH,csv/frh04/6137642.csv,659.009900990099,101,7,permanent meadows,belle-ile
116915,116915,6137643,PPH,csv/frh04/6137643.csv,643.8252018148445,101,7,permanent meadows,belle-ile
116996,116996,6137723,PPH,csv/frh04/6137723.csv,667.9710105614492,101,7,permanent meadows,belle-ile
116997,116997,6137724,PPH,csv/frh04/6137724.csv,686.2841167112032,101,7,permanent meadows,belle-ile
116998,116998,6137725,PPH,csv/frh04/6137725.csv,679.6064551337022,101,7,permanent meadows,belle-ile
116999,116999,6137726,PTR,csv/frh04/6137726.csv,675.9456560739325,101,8,temporary meadows,belle-ile
117000,117000,6137727,PTR,csv/frh04/6137727.csv,687.568444482147,101,8,temporary meadows,belle-ile
117001,117001,6137728,PPH,csv/frh04/6137728.csv,689.4257425742575,101,7,permanent meadows,belle-ile
117003,117003,6137730,PTR,csv/frh04/6137730.csv,652.2420327886447,101,8,temporary meadows,belle-ile
117004,117004,6137731,PTR,csv/frh04/6137731.csv,659.009900990099,101,8,temporary meadows,belle-ile
117005,117005,6137732,PTR,csv/frh04/6137732.csv,636.8743236943213,101,8,temporary meadows,belle-ile
117006,117006,6137733,ORP,csv/frh04/6137733.csv,659.009900990099,101,0,barley,belle-ile
117007,117007,6137734,PTR,csv/frh04/6137734.csv,660.3511521679659,101,8,temporary meadows,belle-ile
117009,117009,6137735,MIE,csv/frh04/6137735.csv,659.009900990099,101,3,corn,belle-ile
117077,117077,6137803,PPH,csv/frh04/6137803.csv,659.009900990099,101,7,permanent meadows,belle-ile
117078,117078,6137804,PTR,csv/frh04/6137804.csv,659.009900990099,101,8,temporary meadows,belle-ile
117080,117080,6137806,PTR,csv/frh04/6137806.csv,659.009900990099,101,8,temporary meadows,belle-ile
117081,117081,6137807,PPH,csv/frh04/6137807.csv,659.009900990099,101,7,permanent meadows,belle-ile
117082,117082,6137808,PTR,csv/frh04/6137808.csv,659.0790770335029,101,8,temporary meadows,belle-ile
117083,117083,6137809,ORP,csv/frh04/6137809.csv,659.009900990099,101,0,barley,belle-ile
117085,117085,6137810,PTR,csv/frh04/6137810.csv,659.009900990099,101,8,temporary meadows,belle-ile
117086,117086,6137811,PTR,csv/frh04/6137811.csv,659.009900990099,101,8,temporary meadows,belle-ile
117087,117087,6137812,PTR,csv/frh04/6137812.csv,660.5600782985047,101,8,temporary meadows,belle-ile
117090,117090,6137815,PTR,csv/frh04/6137815.csv,665.8397271903848,101,8,temporary meadows,belle-ile
117091,117091,6137816,MIE,csv/frh04/6137816.csv,659.009900990099,101,3,corn,belle-ile
117092,117092,6137817,ORP,csv/frh04/6137817.csv,659.009900990099,101,0,barley,belle-ile
117093,117093,6137818,PTR,csv/frh04/6137818.csv,659.4241446616571,101,8,temporary meadows,belle-ile
117094,117094,6137819,PTR,csv/frh04/6137819.csv,657.8459196246015,101,8,temporary meadows,belle-ile
117095,117095,6137820,PPH,csv/frh04/6137820.csv,656.6940158386303,101,7,permanent meadows,belle-ile
117096,117096,6137821,PPH,csv/frh04/6137821.csv,669.1485148514852,101,7,permanent meadows,belle-ile
117098,117098,6137823,PPH,csv/frh04/6137823.csv,687.6555423023348,101,7,permanent meadows,belle-ile
119899,119899,6142904,PRL,csv/frh04/6142904.csv,678.1461868053227,101,7,permanent meadows,belle-ile
121054,121054,6141926,PTR,csv/frh04/6141926.csv,643.7830117904214,101,8,temporary meadows,belle-ile
121055,121055,6141927,MIE,csv/frh04/6141927.csv,642.3178104882733,101,3,corn,belle-ile
121057,121057,6141928,MIE,csv/frh04/6141928.csv,630.355703278325,101,3,corn,belle-ile
121058,121058,6141929,PTR,csv/frh04/6141929.csv,691.8787010848163,68,8,temporary meadows,belle-ile
121125,121125,6141991,PPH,csv/frh04/6141991.csv,628.3194155356017,101,7,permanent meadows,belle-ile
121126,121126,6141992,BTH,csv/frh04/6141992.csv,628.7525050753992,101,1,wheat,belle-ile
121127,121127,6141993,PRL,csv/frh04/6141993.csv,638.7326732673267,101,7,permanent meadows,belle-ile
121129,121129,6141994,PRL,csv/frh04/6141994.csv,654.1465284054574,101,7,permanent meadows,belle-ile
121131,121131,6141996,PRL,csv/frh04/6141996.csv,694.0444444444445,90,7,permanent meadows,belle-ile
121132,121132,6141997,PRL,csv/frh04/6141997.csv,687.0616300505095,101,7,permanent meadows,belle-ile
121133,121133,6141998,PTR,csv/frh04/6141998.csv,678.1729237191073,101,8,temporary meadows,belle-ile
121134,121134,6141999,PTR,csv/frh04/6141999.csv,663.8183886473754,101,8,temporary meadows,belle-ile
121135,121135,6142000,PTR,csv/frh04/6142000.csv,648.2656375616792,101,8,temporary meadows,belle-ile
121136,121136,6142001,PTR,csv/frh04/6142001.csv,650.0351458203712,101,8,temporary meadows,belle-ile
121137,121137,6142002,PTR,csv/frh04/6142002.csv,669.1485148514852,101,8,temporary meadows,belle-ile
121138,121138,6142003,PTR,csv/frh04/6142003.csv,669.1485148514852,101,8,temporary meadows,belle-ile
121139,121139,6142004,PPH,csv/frh04/6142004.csv,647.5623263719699,101,7,permanent meadows,belle-ile
121140,121140,6142005,PRL,csv/frh04/6142005.csv,663.3666875346415,101,7,permanent meadows,belle-ile
121141,121141,6142006,PTR,csv/frh04/6142006.csv,682.5086605704082,101,8,temporary meadows,belle-ile
121142,121142,6142007,PTR,csv/frh04/6142007.csv,630.3839070142883,101,8,temporary meadows,belle-ile
121198,121198,6142064,PTR,csv/frh04/6142064.csv,622.8272794631594,101,8,temporary meadows,belle-ile
121199,121199,6142065,PRL,csv/frh04/6142065.csv,639.3788368214665,101,7,permanent meadows,belle-ile
121200,121200,6142066,PPH,csv/frh04/6142066.csv,638.7326732673267,101,7,permanent meadows,belle-ile
121201,121201,6142067,PRL,csv/frh04/6142067.csv,692.8317222502542,101,7,permanent meadows,belle-ile
121203,121203,6142068,PPH,csv/frh04/6142068.csv,635.809346101365,101,7,permanent meadows,belle-ile
121204,121204,6142069,PTR,csv/frh04/6142069.csv,640.3444730669268,101,8,temporary meadows,belle-ile
121205,121205,6142070,PTR,csv/frh04/6142070.csv,658.0651187186693,101,8,temporary meadows,belle-ile
121206,121206,6142071,PTR,csv/frh04/6142071.csv,634.6405821305024,101,8,temporary meadows,belle-ile
121207,121207,6142072,PTR,csv/frh04/6142072.csv,656.8759688078371,101,8,temporary meadows,belle-ile
121208,121208,6142073,ORH,csv/frh04/6142073.csv,652.9487731381832,101,0,barley,belle-ile
121209,121209,6142074,BTH,csv/frh04/6142074.csv,648.1252905578033,101,1,wheat,belle-ile
121210,121210,6142075,PTR,csv/frh04/6142075.csv,695.1816602872783,89,8,temporary meadows,belle-ile
121212,121212,6142077,PRL,csv/frh04/6142077.csv,661.1569980695873,101,7,permanent meadows,belle-ile
121213,121213,6142078,PRL,csv/frh04/6142078.csv,686.1854045517238,101,7,permanent meadows,belle-ile
121214,121214,6142079,PPH,csv/frh04/6142079.csv,658.7060265690434,101,7,permanent meadows,belle-ile
121216,121216,6142081,PRL,csv/frh04/6142081.csv,674.2819070237656,101,7,permanent meadows,belle-ile
121217,121217,6142082,PTR,csv/frh04/6142082.csv,642.7000374065515,101,8,temporary meadows,belle-ile
121218,121218,6142083,MIE,csv/frh04/6142083.csv,639.060707138092,101,3,corn,belle-ile
121755,121755,6142641,PTR,csv/frh04/6142641.csv,636.9139279035185,101,8,temporary meadows,belle-ile
121831,121831,6142716,PPH,csv/frh04/6142716.csv,640.3493296984766,101,7,permanent meadows,belle-ile
121832,121832,6142717,PTR,csv/frh04/6142717.csv,653.4468373522329,101,8,temporary meadows,belle-ile
121833,121833,6142718,PPH,csv/frh04/6142718.csv,625.8441340024413,101,7,permanent meadows,belle-ile
121834,121834,6142719,PTR,csv/frh04/6142719.csv,633.7190290908137,101,8,temporary meadows,belle-ile
121835,121835,6142720,PPH,csv/frh04/6142720.csv,653.5558609734352,101,7,permanent meadows,belle-ile
121837,121837,6142722,PTR,csv/frh04/6142722.csv,648.8534322173044,101,8,temporary meadows,belle-ile
121838,121838,6142735,PTR,csv/frh04/6142735.csv,651.0188309067495,101,8,temporary meadows,belle-ile
121839,121839,6142736,PPH,csv/frh04/6142736.csv,648.8712871287129,101,7,permanent meadows,belle-ile
121840,121840,6142737,PPH,csv/frh04/6142737.csv,647.0378603458425,101,7,permanent meadows,belle-ile
121841,121841,6142738,PPH,csv/frh04/6142738.csv,641.3664115465772,101,7,permanent meadows,belle-ile
121842,121842,6142739,PTR,csv/frh04/6142739.csv,648.6784461613065,101,8,temporary meadows,belle-ile
121843,121843,6142740,PTR,csv/frh04/6142740.csv,649.308734634433,101,8,temporary meadows,belle-ile
121844,121844,6142741,PPH,csv/frh04/6142741.csv,648.8712871287129,101,7,permanent meadows,belle-ile
121845,121845,6142742,PTR,csv/frh04/6142742.csv,648.8712871287129,101,8,temporary meadows,belle-ile
121911,121911,6142805,PTR,csv/frh04/6142805.csv,647.8825289300026,101,8,temporary meadows,belle-ile
121912,121912,6142806,PPH,csv/frh04/6142806.csv,659.009900990099,101,7,permanent meadows,belle-ile
121913,121913,6142807,PRL,csv/frh04/6142807.csv,659.009900990099,101,7,permanent meadows,belle-ile
121914,121914,6142808,PTR,csv/frh04/6142808.csv,659.009900990099,101,8,temporary meadows,belle-ile
121916,121916,6142810,PTR,csv/frh04/6142810.csv,659.009900990099,101,8,temporary meadows,belle-ile
121917,121917,6142811,PTR,csv/frh04/6142811.csv,659.1008240847184,101,8,temporary meadows,belle-ile
121919,121919,6142813,PTR,csv/frh04/6142813.csv,656.4314963141883,101,8,temporary meadows,belle-ile
121921,121921,6142816,PTR,csv/frh04/6142816.csv,640.59943017455,101,8,temporary meadows,belle-ile
121922,121922,6142817,PTR,csv/frh04/6142817.csv,740.309139650427,101,8,temporary meadows,belle-ile
121923,121923,6142818,PPH,csv/frh04/6142818.csv,649.9855816384243,101,7,permanent meadows,belle-ile
121924,121924,6142819,PTR,csv/frh04/6142819.csv,644.016859281178,101,8,temporary meadows,belle-ile
121925,121925,6142820,PPH,csv/frh04/6142820.csv,645.9660463114056,101,7,permanent meadows,belle-ile
121926,121926,6142821,PTR,csv/frh04/6142821.csv,654.2479684205205,101,8,temporary meadows,belle-ile
121927,121927,6142822,PPH,csv/frh04/6142822.csv,633.3401737415121,101,7,permanent meadows,belle-ile
121928,121928,6142823,PPH,csv/frh04/6142823.csv,657.599813173672,101,7,permanent meadows,belle-ile
121929,121929,6142824,PPH,csv/frh04/6142824.csv,660.8736615581538,101,7,permanent meadows,belle-ile
121930,121930,6142825,PPH,csv/frh04/6142825.csv,620.9390586557098,101,7,permanent meadows,belle-ile
121931,121931,6142826,PTR,csv/frh04/6142826.csv,667.4382886230511,101,8,temporary meadows,belle-ile
121932,121932,6142827,PPH,csv/frh04/6142827.csv,645.7085978580096,101,7,permanent meadows,belle-ile
121933,121933,6142828,PPH,csv/frh04/6142828.csv,646.6564263903026,101,7,permanent meadows,belle-ile
121934,121934,6142829,PTR,csv/frh04/6142829.csv,628.5373964941404,101,8,temporary meadows,belle-ile
121935,121935,6142830,PPH,csv/frh04/6142830.csv,662.4783741532048,101,7,permanent meadows,belle-ile
121991,121991,6142886,PPH,csv/frh04/6142886.csv,696.8994567192448,101,7,permanent meadows,belle-ile
121992,121992,6142887,PPH,csv/frh04/6142887.csv,659.459777773252,101,7,permanent meadows,belle-ile
121993,121993,6142888,PPH,csv/frh04/6142888.csv,659.0208888050904,101,7,permanent meadows,belle-ile
121995,121995,6142890,PTR,csv/frh04/6142890.csv,740.3990248271056,101,8,temporary meadows,belle-ile
121997,121997,6142892,PPH,csv/frh04/6142892.csv,741.6828051737211,101,7,permanent meadows,belle-ile
121998,121998,6142893,PPH,csv/frh04/6142893.csv,730.5466908093623,101,7,permanent meadows,belle-ile
122000,122000,6142895,PPH,csv/frh04/6142895.csv,643.7147931009317,101,7,permanent meadows,belle-ile
122002,122002,6142897,PPH,csv/frh04/6142897.csv,680.6044815007816,101,7,permanent meadows,belle-ile
122004,122004,6142899,PTR,csv/frh04/6142899.csv,647.6907774660032,101,8,temporary meadows,belle-ile
122005,122005,6142900,PPH,csv/frh04/6142900.csv,682.5123360758217,101,7,permanent meadows,belle-ile
122006,122006,6142901,PRL,csv/frh04/6142901.csv,673.5585008807632,101,7,permanent meadows,belle-ile
122007,122007,6142902,PRL,csv/frh04/6142902.csv,649.3030075755222,101,7,permanent meadows,belle-ile
122008,122008,6142903,PRL,csv/frh04/6142903.csv,678.4753179944329,101,7,permanent meadows,belle-ile
122009,122009,6142905,PRL,csv/frh04/6142905.csv,677.2136621946217,101,7,permanent meadows,belle-ile
122010,122010,6142906,PRL,csv/frh04/6142906.csv,730.3007629906746,101,7,permanent meadows,belle-ile
122011,122011,6142907,PRL,csv/frh04/6142907.csv,722.1433099831721,101,7,permanent meadows,belle-ile
124059,124059,6168780,PRL,csv/frh04/6168780.csv,659.009900990099,101,7,permanent meadows,belle-ile
134136,134136,6161775,PRL,csv/frh04/6161775.csv,669.1485148514852,101,7,permanent meadows,belle-ile
136621,136621,6158666,BTH,csv/frh04/6158666.csv,635.6831369045075,101,1,wheat,belle-ile
136651,136651,6158667,PTR,csv/frh04/6158667.csv,629.3637634949936,101,8,temporary meadows,belle-ile
136999,136999,6158300,PTR,csv/frh04/6158300.csv,641.4552160582523,101,8,temporary meadows,belle-ile
137088,137088,6158291,PTR,csv/frh04/6158291.csv,694.6571350443378,84,8,temporary meadows,belle-ile
137089,137089,6158292,PTR,csv/frh04/6158292.csv,673.6806999259483,101,8,temporary meadows,belle-ile
137090,137090,6158293,PTR,csv/frh04/6158293.csv,660.0328513076304,101,8,temporary meadows,belle-ile
137091,137091,6158294,PTR,csv/frh04/6158294.csv,676.2802680437696,101,8,temporary meadows,belle-ile
137092,137092,6158296,MIE,csv/frh04/6158296.csv,676.9967074263242,101,3,corn,belle-ile
137094,137094,6158298,MIE,csv/frh04/6158298.csv,685.2370114334852,101,3,corn,belle-ile
137363,137363,6158569,PTR,csv/frh04/6158569.csv,652.1863495756452,101,8,temporary meadows,belle-ile
